timestamp,cluster,kind,device,gpu_name,threads,n_x,n_y,n_z,n_cells,scale_num,scale_den,sep_num,sep_den,contact,rank,oversamples,power_iters,sketch_width,num_pos,dense_m,dense_c,reps,time_s,time_median_s,time_mean_s,peak_rss_bytes,baseline_rss_bytes,peak_vram_bytes,peak_vram_delta_bytes,baseline_vram_bytes,peak_vram_live_bytes,peak_vram_reserved_bytes,device_total_bytes,bytes_written,startup_s,extra
2026-07-30T10:42:07.357,narval,matvec_uu,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,1400,20,0.013787412,0.014068568,0.01406155035,1750274048,1281339392,547422208,100663296,446758912,21592664,33554432,,,8.254225969,operator_size=3072x3072;tier=quick;label=mvuu_l0p25
2026-07-30T10:42:11.397,narval,matvec_ext,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,1400,20,0.003305992,0.0033260445,0.0033373332,1892536320,1296769024,547422208,100663296,446758912,7897608,33554432,,,19.0336659,operator_size=1536x1536;tier=quick;label=mvext_l0p25
2026-07-30T10:42:12.239,narval,bounds_core,gpu,NVIDIA A100-SXM4-40GB,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,1400,20,106.4394562,,,2651607040,1280471040,31992119296,31545360384,446758912,31387129024,31440502784,,,19.78968692,num_pos=675;outer_indices=1|226|450|675;setup_ok=0;setup_error=BoundsError;setup_where=getindex@tuple.jl:33<-#31@bounds.jl:466<-iterate@generator.jl:48;N_u=82944;tier=quick;label=boundscore_l0p75_k1350
2026-07-30T10:42:13.196,narval,matvec_self,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,1400,20,0.003643923,0.0037210185,0.00385920695,1954099200,1281699840,547422208,100663296,446758912,6463144,33554432,,,19.87266397,operator_size=1536x1536;tier=quick;label=mvself_l0p25
2026-07-30T10:42:14.804,narval,matvec_self,gpu,NVIDIA A100-SXM4-40GB,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,1400,20,0.006213268,0.006269925,0.00633932825,1849036800,1283010560,748748800,301989888,446758912,209382128,234881024,,,9.003098965,operator_size=41472x41472;tier=quick;label=mvself_l0p75
2026-07-30T10:42:19.990,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,128,12,0.003117377,,,1607229440,1293426688,610336768,163577856,446758912,47254852,67108864,,,13.90958405,dense_m=3072;dense_c=128;dense_reps=3;t_axpy=2.5548e-05;t_dot=3.3643e-05;t_eigh=0.00334886;t_geigh=0.00382314;t_gemm_NN=7.899e-05;t_gemm_TN=8.7406e-05;t_svdvals=0.0169587;t_sync=1.548e-05;t_total=0.0274892;tier=quick;label=dense_l0p25_c128
2026-07-30T10:42:20.369,narval,matvec_ext,gpu,NVIDIA A100-SXM4-40GB,4,16,16,16,4096,1,32,1,4,0,1350,50,14,1400,,24576,1400,20,0.004514677,0.004633792,0.00797981195,1940758528,1297805312,614531072,167772160,446758912,38942784,100663296,,,20.69395709,operator_size=12288x12288;tier=quick;label=mvext_l0p5
2026-07-30T10:42:20.519,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,512,12,0.01473707,,,1626996736,1286651904,813760512,367001600,446758912,252449828,268435456,,,20.85381007,dense_m=3072;dense_c=512;dense_reps=3;t_axpy=2.3414e-05;t_dot=2.9757e-05;t_eigh=0.0109088;t_geigh=0.0131222;t_gemm_NN=0.000528327;t_gemm_TN=0.000606655;t_svdvals=0.121532;t_sync=1.4517e-05;t_total=0.161503;tier=quick;label=dense_l0p25_c512
2026-07-30T10:42:21.519,narval,matvec_self,gpu,NVIDIA A100-SXM4-40GB,4,16,16,16,4096,1,32,1,4,0,1350,50,14,1400,,24576,1400,20,0.005008399,0.0050730865,0.0082108933,1910734848,1295978496,614531072,167772160,446758912,67409448,100663296,,,20.6953249,operator_size=12288x12288;tier=quick;label=mvself_l0p5
2026-07-30T10:42:21.563,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,16,16,16,4096,1,32,1,4,0,1350,50,14,1400,,24576,128,12,0.012995526,,,1632563200,1285042176,912326656,465567744,446758912,152317988,369098752,,,8.162338972,dense_m=24576;dense_c=128;dense_reps=3;t_axpy=2.6961e-05;t_dot=3.8072e-05;t_eigh=0.00335326;t_geigh=0.00383225;t_gemm_NN=0.000410834;t_gemm_TN=0.000285578;t_svdvals=0.0170044;t_sync=1.7924e-05;t_total=0.0379648;tier=quick;label=dense_l0p5_c128
2026-07-30T10:42:22.956,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,1400,12,0.03821204,,,1662537728,1288486912,1486946304,1040187392,446758912,886026916,939524096,,,15.90029311,dense_m=3072;dense_c=1400;dense_reps=3;t_axpy=2.3645e-05;t_dot=3.0267e-05;t_eigh=0.0396576;t_geigh=0.0422497;t_gemm_NN=0.00362824;t_gemm_TN=0.00344747;t_svdvals=0.78711;t_sync=1.4377e-05;t_total=0.914373;tier=quick;label=dense_l0p25_c1400
2026-07-30T10:42:24.920,narval,bounds_core,gpu,NVIDIA A100-SXM4-40GB,4,24,24,24,13824,1,32,1,4,0,256,50,14,306,,82944,306,20,29.34067699,,,2365091840,1286475776,13065322496,12618563584,446758912,12502286916,12515803136,,,8.081901073,num_pos=128;outer_indices=1|43|86|128;setup_ok=0;setup_error=BoundsError;setup_where=getindex@tuple.jl:33<-#31@bounds.jl:466<-iterate@generator.jl:48;N_u=82944;tier=quick;label=boundscore_l0p75_k256
2026-07-30T10:42:25.234,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,2800,12,0.066929664,,,1662300160,1288335360,4070637568,3623878656,446758912,3402857060,3523215360,,,11.50843191,dense_m=3072;dense_c=2800;dense_reps=3;t_axpy=2.3865e-05;t_dot=3.0678e-05;t_eigh=0.162125;t_geigh=0.191485;t_gemm_NN=0.0106533;t_gemm_TN=0.0105916;t_svdvals=2.9173;t_sync=1.4547e-05;t_total=3.35915;tier=quick;label=dense_l0p25_c2800
2026-07-30T10:42:27.147,narval,matvec_ext,gpu,NVIDIA A100-SXM4-40GB,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,1400,20,0.005720819,0.0057590605,0.00602911955,1823334400,1286742016,715194368,268435456,446758912,194221120,201326592,,,16.52786493,operator_size=41472x41472;tier=quick;label=mvext_l0p75
2026-07-30T10:42:29.395,narval,matvec_uu,gpu,NVIDIA A100-SXM4-40GB,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,1400,20,0.024397865,0.024841296,0.02492475935,1734660096,1289973760,1453391872,1006632960,446758912,932619392,939524096,,,15.53288603,operator_size=82944x82944;tier=quick;label=mvuu_l0p75
2026-07-30T10:42:33.322,narval,matvec_uu,gpu,NVIDIA A100-SXM4-40GB,4,32,32,32,32768,1,32,1,4,0,2750,50,14,2800,,196608,2800,20,0.028156621,0.029015949,0.0326132604,1749168128,1298030592,1822490624,1375731712,446758912,1140068528,1308622848,,,19.89125991,operator_size=196608x196608;tier=quick;label=mvuu_l1
2026-07-30T10:42:39.326,narval,bounds_core,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,800,50,14,850,,3072,850,20,55.87338158,,,2220789760,1286602752,4678811648,4232052736,446758912,4076692068,4127195136,,,20.66815591,num_pos=400;outer_indices=1|134|267|400;setup_ok=0;setup_error=BoundsError;setup_where=getindex@tuple.jl:33<-#31@bounds.jl:466<-iterate@generator.jl:48;N_u=3072;tier=quick;label=boundscore_l0p25_k800
2026-07-30T10:42:41.967,narval,bounds_core,gpu,NVIDIA A100-SXM4-40GB,4,16,16,16,4096,1,32,1,4,0,800,50,14,850,,24576,850,20,54.80834926,,,2374086656,1293242368,32025673728,31578914816,446758912,31138005516,31474057216,,,9.642901897,num_pos=400;outer_indices=1|134|267|400;setup_ok=0;setup_error=BoundsError;setup_where=getindex@tuple.jl:33<-#31@bounds.jl:466<-iterate@generator.jl:48;N_u=24576;tier=quick;label=boundscore_l0p5_k800
2026-07-30T10:42:42.171,narval,bounds_core,gpu,NVIDIA A100-SXM4-40GB,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,1400,20,70.93330852,,,2420641792,1296994304,7329611776,6882852864,446758912,6699703560,6777995264,,,18.23293209,num_pos=675;outer_indices=1|226|450|675;setup_ok=0;setup_error=BoundsError;setup_where=getindex@tuple.jl:33<-#31@bounds.jl:466<-iterate@generator.jl:48;N_u=3072;tier=quick;label=boundscore_l0p25_k1350
2026-07-30T10:42:47.984,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,16,16,16,4096,1,32,1,4,0,1350,50,14,1400,,24576,1400,12,0.159599566,,,1639301120,1287684096,4305518592,3858759680,446758912,3696221028,3758096384,,,8.02620697,dense_m=24576;dense_c=1400;dense_reps=3;t_axpy=2.3694e-05;t_dot=3.1169e-05;t_eigh=0.0330582;t_geigh=0.0411513;t_gemm_NN=0.0216045;t_gemm_TN=0.0206953;t_svdvals=0.778165;t_sync=1.4648e-05;t_total=1.05434;tier=quick;label=dense_l0p5_c1400
2026-07-30T10:42:48.961,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,128,12,0.040790661,,,1630253056,1288310784,1751187456,1304428544,446758912,1023953220,1207959552,,,6.958623886,dense_m=82944;dense_c=128;dense_reps=3;t_axpy=2.5979e-05;t_dot=3.8051e-05;t_eigh=0.00263805;t_geigh=0.00385054;t_gemm_NN=0.00424715;t_gemm_TN=0.000653284;t_svdvals=0.0172064;t_sync=1.5399e-05;t_total=0.0694656;tier=quick;label=dense_l0p75_c128
2026-07-30T10:42:51.147,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,32,32,32,32768,1,32,1,4,0,2750,50,14,2800,,196608,128,12,0.097798605,,,1631330304,1284280320,3395354624,2948595712,446758912,2820681988,2852126720,,,7.04184103,dense_m=196608;dense_c=128;dense_reps=3;t_axpy=2.9446e-05;t_dot=3.9835e-05;t_eigh=0.00263349;t_geigh=0.0030074;t_gemm_NN=0.00227666;t_gemm_TN=0.00141861;t_svdvals=0.0171376;t_sync=1.8114e-05;t_total=0.12436;tier=quick;label=dense_l1_c128
2026-07-30T10:42:52.449,narval,dense,gpu,NVIDIA A100-SXM4-40GB,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,512,12,0.159600958,,,1646276608,1286160384,4840292352,4393533440,446758912,4270100740,4294967296,,,6.843549013,dense_m=82944;dense_c=512;dense_reps=3;t_axpy=2.4386e-05;t_dot=3.3363e-05;t_eigh=0.00869779;t_geigh=0.0132495;t_gemm_NN=0.034003;t_gemm_TN=0.0115638;t_svdvals=0.124441;t_sync=1.4758e-05;t_total=0.351628;tier=quick;label=dense_l0p75_c512
2026-07-30T10:43:35.132,narval,bounds_core,gpu,NVIDIA A100-SXM4-40GB,4,16,16,16,4096,1,32,1,4,0,1350,50,14,1400,,24576,1400,20,86.20125864,,,2309615616,1294204928,32025673728,31578914816,446758912,31395833840,31474057216,,,22.03296494,num_pos=675;outer_indices=1|226|450|675;setup_ok=0;setup_error=BoundsError;setup_where=getindex@tuple.jl:33<-#31@bounds.jl:466<-iterate@generator.jl:48;N_u=24576;tier=quick;label=boundscore_l0p5_k1350
2026-08-03T10:03:44.152,narval,stage_greens,cpu,,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,1400,20,4.900281238,,,1286459392,825741312,0,0,0,0,0,0,0,38.012218,tier=memory;label=memgreens_l0p25
2026-08-03T10:03:52.565,narval,stage_greens,cpu,,4,16,16,16,4096,1,32,1,4,0,1350,50,14,1400,,24576,1400,20,4.186092387,,,1217789952,824553472,0,0,0,0,0,0,0,48.46525693,tier=memory;label=memgreens_l0p5
2026-08-03T10:03:43.624,narval,stage_greens,cpu,,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,1400,20,4.375298999,,,1218945024,824344576,0,0,0,0,0,0,0,37.23301601,tier=memory;label=memgreens_l0p75
2026-08-03T10:03:44.151,narval,stage_greens,cpu,,4,32,32,32,32768,1,32,1,4,0,2750,50,14,2800,,196608,2800,20,4.899231919,,,1233440768,828256256,0,0,0,0,0,0,0,37.10717392,tier=memory;label=memgreens_l1
2026-08-03T10:03:47.915,narval,stage_greens,cpu,,4,64,32,32,65536,-1,8,1,4,0,1350,50,14,1400,,393216,1400,20,5.064712551,,,1225801728,825073664,0,0,0,0,0,0,0,37.43439603,tier=memory;label=memgreens_l2agiso
2026-08-03T10:03:55.949,narval,stage_greens,cpu,,4,64,64,64,262144,1,32,1,4,0,600,50,14,650,,1572864,650,20,7.973132722,,,1380397056,818311168,0,0,0,0,0,0,0,47.42872906,tier=memory;label=memgreens_l2iso
2026-08-03T10:03:54.203,narval,stage_greens,cpu,,4,96,32,32,98304,-1,8,1,4,0,800,50,14,850,,589824,850,20,5.53855443,,,1244852224,816889856,0,0,0,0,0,0,0,47.48288107,tier=memory;label=memgreens_l3aniso
2026-08-03T10:03:54.474,narval,stage_greens,cpu,,4,128,32,32,131072,-1,8,1,4,0,600,50,14,650,,786432,650,20,5.215171269,,,1267224576,796184576,0,0,0,0,0,0,0,45.51398706,tier=memory;label=memgreens_l4aniso
2026-07-31T13:24:48.463,narval,stage_greens,cpu,,4,8,8,8,512,1,32,0,1,1,1350,50,14,1400,,3072,1400,20,88.38790162,,,1390325760,825696256,0,0,0,0,0,1779493,130.4950769,tier=validate;label=stagegreens_l0p25_sep0ss1,
2026-07-31T13:23:37.487,narval,stage_greens,cpu,,4,8,8,8,512,1,32,1,4,0,1350,50,14,1400,,3072,1400,20,5.64292202,,,1252126720,835862528,0,0,0,0,0,0,141.3092,tier=validate;label=stagegreens_l0p25_sep1ss4,
2026-07-31T13:25:57.236,narval,stage_greens,cpu,,4,16,16,16,4096,1,32,0,1,1,1350,50,14,1400,,24576,1400,20,103.7745171,,,1499951104,839708672,0,0,0,0,0,4851615,181.8408051,tier=validate;label=stagegreens_l0p5_sep0ss1,
2026-07-31T13:24:08.488,narval,stage_greens,cpu,,4,16,16,16,4096,1,32,1,4,0,1350,50,14,1400,,24576,1400,20,5.951332264,,,1263562752,831283200,0,0,0,0,0,0,171.4623699,tier=validate;label=stagegreens_l0p5_sep1ss4,
2026-07-31T13:23:13.930,narval,stage_greens,cpu,,4,24,24,24,13824,1,32,1,4,0,1350,50,14,1400,,82944,1400,20,5.212925099,,,1189527552,815579136,0,0,0,0,0,0,119.336951,tier=validate;label=stagegreens_l0p75_sep1ss4,
2026-07-31T13:24:39.426,narval,stage_greens,cpu,,4,32,32,32,32768,1,32,1,4,0,2750,50,14,2800,,196608,2800,20,6.46796141,,,1197625344,813600768,0,0,0,0,0,0,201.66101,tier=validate;label=stagegreens_l1_sep1ss4,
2026-07-31T13:33:12.798,narval,stage_greens,cpu,,4,64,32,32,65536,-1,8,1,4,0,1350,50,14,1400,,393216,1400,20,530.3334339,,,1737957376,841342976,0,0,0,0,0,225611261,190.4555371,tier=validate;label=stagegreens_l2agiso_sep1ss4,
2026-07-31T13:42:54.486,narval,stage_greens,cpu,,4,64,64,64,262144,1,32,1,4,0,600,50,14,650,,1572864,650,20,1194.067223,,,2531999744,829480960,0,0,0,0,0,538137848,109.4666381,tier=validate;label=stagegreens_l2iso_sep1ss4,
2026-07-31T13:35:06.419,narval,stage_greens,cpu,,4,96,32,32,98304,-1,8,1,4,0,800,50,14,850,,589824,850,20,685.3560348,,,1892544512,824807424,0,0,0,0,0,290169740,150.471622,tier=validate;label=stagegreens_l3aniso_sep1ss4,
